Time,VC0,D_CaL_sCaLm,D_CaL_sCaLh,D_CaL_vCaLm,D_CaL_vCaLh,D_CaL_tCaLh1,D_CaL_tCaLh2,D_CaL_gCaL,D_CaL_mCaL_inf,D_CaL_hCaL_inf,D_CaL_tauCaLm,D_CaL_tauCaLh,D_CaL_iCaL,D_CaL_mCaL,D_CaL_hCaL
122.1000000000192,-59.67569612675369,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04891032580205885 ,0.9952043538084012 ,0.20582425728427756 ,54.02822790193203 ,-0.2006170866260436 ,0.048892268907943 ,0.9617326733306236  
122.1250000000192,-59.675194030053206,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048912661262678445 ,0.99520387456992 ,0.2058279740419437 ,54.02830352960567 ,-0.2006386495322076 ,0.04889460126516362 ,0.9617481575566418  
122.1500000000192,-59.67469187938533,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048914997080118594 ,0.9952033952322612 ,0.20583169127822443 ,54.02837916727757 ,-0.20066021507738427 ,0.04889693397852183 ,0.9617636343760396  
122.17500000001921,-59.67418967474345,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0489173332544484 ,0.995202915795398 ,0.20583540899319525 ,54.028454814949356 ,-0.2006817832629338 ,0.04889926704808644 ,0.9617791037922154  
122.20000000001922,-59.67368741612097,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048919669785736954 ,0.9952024362593044 ,0.20583912718693154 ,54.028530472622684 ,-0.2007033540902167 ,0.048901600473926284 ,0.961794565808566  
122.22500000001922,-59.67318510351127,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048922006674053414 ,0.9952019566239536 ,0.20584284585950863 ,54.02860614029918 ,-0.20072492756059354 ,0.04890393425611023 ,0.9618100204284866  
122.25000000001923,-59.67268273690773,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04892434391946691 ,0.9952014768893195 ,0.20584656501100201 ,54.028681817980505 ,-0.2007465036754252 ,0.04890626839470717 ,0.9618254676553708  
122.27500000001923,-59.67218031630373,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04892668152204668 ,0.9952009970553755 ,0.20585028464148736 ,54.028757505668295 ,-0.20076808243607255 ,0.04890860288978603 ,0.9618409074926105  
122.30000000001924,-59.67167784169265,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048929019481861936 ,0.9952005171220952 ,0.20585400475104015 ,54.0288332033642 ,-0.20078966384389688 ,0.04891093774141576 ,0.9618563399435962  
122.32500000001924,-59.671175313067856,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04893135779898189 ,0.9952000370894524 ,0.2058577253397359 ,54.02890891106986 ,-0.2008112479002595 ,0.04891327294966532 ,0.9618717650117167  
122.35000000001925,-59.67067273042272,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048933696473475854 ,0.9951995569574206 ,0.20586144640765025 ,54.02898462878693 ,-0.20083283460652185 ,0.048915608514603734 ,0.9618871827003591  
122.37500000001926,-59.67017009375061,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04893603550541312 ,0.995199076725973 ,0.20586516795485887 ,54.02906035651706 ,-0.20085442396404574 ,0.04891794443630002 ,0.9619025930129091  
122.40000000001926,-59.66966740304488,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048938374894863045 ,0.9951985963950835 ,0.20586888998143743 ,54.029136094261894 ,-0.20087601597419294 ,0.04892028071482325 ,0.9619179959527508  
122.42500000001927,-59.6691646582989,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048940714641895006 ,0.9951981159647253 ,0.20587261248746158 ,54.02921184202308 ,-0.2008976106383257 ,0.04892261735024251 ,0.9619333915232666  
122.45000000001927,-59.66866185950601,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04894305474657835 ,0.9951976354348722 ,0.2058763354730072 ,54.02928759980227 ,-0.2009192079578062 ,0.04892495434262691 ,0.9619487797278374  
122.47500000001928,-59.66815900665957,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048945395208982515 ,0.9951971548054975 ,0.20588005893815003 ,54.029363367601114 ,-0.20094080793399693 ,0.048927291692045606 ,0.9619641605698425  
122.50000000001928,-59.66765609975293,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04894773602917695 ,0.9951966740765749 ,0.20588378288296583 ,54.02943914542127 ,-0.2009624105682606 ,0.04892962939856776 ,0.9619795340526595  
122.52500000001929,-59.66715313877943,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04895007720723115 ,0.9951961932480776 ,0.20588750730753036 ,54.02951493326438 ,-0.2009840158619599 ,0.048931967462262575 ,0.9619949001796645  
122.5500000000193,-59.666650123732424,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04895241874321458 ,0.9951957123199793 ,0.20589123221191974 ,54.02959073113211 ,-0.20100562381645795 ,0.04893430588319928 ,0.9620102589542321  
122.5750000000193,-59.66614705460523,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04895476063719678 ,0.9951952312922533 ,0.20589495759620963 ,54.029666539026096 ,-0.2010272344331179 ,0.048936644661447135 ,0.9620256103797352  
122.6000000000193,-59.6656439313912,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04895710288924734 ,0.9951947501648731 ,0.20589868346047613 ,54.02974235694801 ,-0.20104884771330322 ,0.04893898379707542 ,0.9620409544595452  
122.62500000001931,-59.66514075408366,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048959445499435796 ,0.995194268937812 ,0.20590240980479513 ,54.0298181848995 ,-0.20107046365837736 ,0.048941323290153445 ,0.9620562911970318  
122.65000000001932,-59.66463752267593,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04896178846783182 ,0.9951937876110439 ,0.20590613662924262 ,54.02989402288222 ,-0.20109208226970418 ,0.048943663140750555 ,0.9620716205955634  
122.67500000001932,-59.66413423716134,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048964131794505004 ,0.9951933061845416 ,0.20590986393389477 ,54.02996987089783 ,-0.2011137035486477 ,0.04894600334893612 ,0.9620869426585064  
122.70000000001933,-59.66363089753322,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048966475479525075 ,0.9951928246582789 ,0.20591359171882756 ,54.03004572894798 ,-0.20113532749657187 ,0.04894834391477953 ,0.9621022573892258  
122.72500000001934,-59.66312750378487,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0489688195229617 ,0.9951923430322289 ,0.2059173199841171 ,54.030121597034345 ,-0.2011569541148411 ,0.04895068483835021 ,0.9621175647910852  
122.75000000001934,-59.66262405590962,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04897116392488458 ,0.9951918613063652 ,0.20592104872983957 ,54.030197475158566 ,-0.20117858340481998 ,0.04895302611971761 ,0.9621328648674464  
122.77500000001935,-59.66212055390076,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04897350868536352 ,0.9951913794806612 ,0.205924777956071 ,54.03027336332231 ,-0.20120021536787308 ,0.048955367758951214 ,0.9621481576216697  
122.80000000001935,-59.66161699775162,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04897585380446831 ,0.9951908975550899 ,0.20592850766288784 ,54.030349261527235 ,-0.20122185000536535 ,0.04895770975612053 ,0.9621634430571138  
122.82500000001936,-59.661113387455494,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048978199282268715 ,0.9951904155296252 ,0.20593223785036613 ,54.030425169775 ,-0.20124348731866187 ,0.048960052111295095 ,0.9621787211771358  
122.85000000001936,-59.660609723005685,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04898054511883461 ,0.99518993340424 ,0.20593596851858226 ,54.030501088067275 ,-0.2012651273091279 ,0.048962394824544474 ,0.9621939919850913  
122.87500000001937,-59.66010600439549,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04898289131423584 ,0.9951894511789078 ,0.20593969966761239 ,54.030577016405715 ,-0.20128676997812894 ,0.04896473789593826 ,0.9622092554843343  
122.90000000001938,-59.659602231618194,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048985237868542336 ,0.9951889688536016 ,0.205943431297533 ,54.03065295479199 ,-0.2013084153270307 ,0.04896708132554607 ,0.9622245116782173  
122.92500000001938,-59.6590984046671,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.048987584781823974 ,0.9951884864282952 ,0.2059471634084204 ,54.030728903227754 ,-0.20133006335719886 ,0.048969425113437555 ,0.9622397605700911  
122.95000000001939,-59.658594523535484,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04898993205415076 ,0.9951880039029617 ,0.205950896000351 ,54.03080486171468 ,-0.20135171406999955 ,0.04897176925968239 ,0.9622550021633048  
122.97500000001939,-59.65809058821664,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04899227968559265 ,0.9951875212775741 ,0.20595462907340117 ,54.030880830254425 ,-0.2013733674667989 ,0.04897411376435029 ,0.9622702364612064  
123.0000000000194,-59.65758659870384,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04899462767621965 ,0.9951870385521062 ,0.2059583626276475 ,54.030956808848664 ,-0.2013950235489635 ,0.048976458627510974 ,0.9622854634671417  
123.0250000000194,-59.65708255499036,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04899697602610179 ,0.9951865557265308 ,0.2059620966631664 ,54.03103279749906 ,-0.20141668231785978 ,0.04897880384923421 ,0.9623006831844555  
123.05000000001941,-59.65657845706948,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04899932473530916 ,0.9951860728008212 ,0.20596583118003442 ,54.03110879620727 ,-0.20143834377485462 ,0.04898114942958978 ,0.9623158956164907  
123.07500000001941,-59.656074304934464,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04900167380391184 ,0.9951855897749506 ,0.20596956617832812 ,54.03118480497498 ,-0.20146000792131494 ,0.04898349536864751 ,0.9623311007665886  
123.10000000001942,-59.655570098578586,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04900402323197994 ,0.9951851066488926 ,0.20597330165812416 ,54.03126082380384 ,-0.20148167475860787 ,0.048985841666477244 ,0.9623462986380892  
123.12500000001943,-59.6550658379951,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04900637301958363 ,0.9951846234226202 ,0.2059770376194991 ,54.03133685269554 ,-0.20150334428810088 ,0.04898818832314885 ,0.9623614892343306  
123.15000000001943,-59.65456152317727,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049008723166793056 ,0.9951841400961066 ,0.20598077406252963 ,54.03141289165173 ,-0.2015250165111615 ,0.048990535338732225 ,0.9623766725586498  
123.17500000001944,-59.654057154118355,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049011073673678504 ,0.9951836566693247 ,0.20598451098729242 ,54.031488940674095 ,-0.20154669142915743 ,0.04899288271329731 ,0.9623918486143817  
123.20000000001944,-59.6535527308116,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0490134245403101 ,0.9951831731422481 ,0.20598824839386426 ,54.0315649997643 ,-0.2015683690434566 ,0.048995230446914055 ,0.9624070174048599  
123.22500000001945,-59.653048253250255,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04901577576675822 ,0.9951826895148497 ,0.20599198628232196 ,54.031641068924024 ,-0.20159004935542715 ,0.04899757853965245 ,0.9624221789334165  
123.25000000001945,-59.65254372142757,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04901812735309308 ,0.9951822057871028 ,0.20599572465274213 ,54.031717148154925 ,-0.20161173236643745 ,0.04899992699158251 ,0.962437333203382  
123.27500000001946,-59.652039135336786,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04902047929938502 ,0.9951817219589805 ,0.20599946350520176 ,54.0317932374587 ,-0.20163341807785606 ,0.049002275802774276 ,0.9624524802180852  
123.30000000001947,-59.65153449497114,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04902283160570438 ,0.9951812380304559 ,0.2060032028397777 ,54.031869336837 ,-0.2016551064910516 ,0.049004624973297814 ,0.9624676199808533  
123.32500000001947,-59.65102980032387,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04902518427212159 ,0.9951807540015022 ,0.2060069426565468 ,54.031945446291516 ,-0.2016767976073929 ,0.049006974503223236 ,0.9624827524950123  
123.35000000001948,-59.65052505138821,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049027537298706986 ,0.9951802698720924 ,0.206010682955586 ,54.03202156582391 ,-0.2016984914282493 ,0.04900932439262066 ,0.9624978777638862  
123.37500000001948,-59.65002024815738,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04902989068553103 ,0.9951797856421998 ,0.20601442373697226 ,54.03209769543587 ,-0.20172018795498992 ,0.04901167464156024 ,0.9625129957907977  
123.40000000001949,-59.649515390624614,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04903224443266418 ,0.9951793013117974 ,0.20601816500078263 ,54.03217383512907 ,-0.2017418871889843 ,0.04901402525011216 ,0.9625281065790681  
123.4250000000195,-59.64901047878313,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04903459854017693 ,0.995178816880858 ,0.20602190674709403 ,54.03224998490519 ,-0.2017635891316021 ,0.04901637621834664 ,0.9625432101320166  
123.4500000000195,-59.64850551262615,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049036953008139816 ,0.995178332349355 ,0.20602564897598363 ,54.03232614476591 ,-0.2017852937842132 ,0.049018727546333914 ,0.9625583064529613  
123.4750000000195,-59.648000492146885,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04903930783662333 ,0.9951778477172615 ,0.20602939168752848 ,54.0324023147129 ,-0.20180700114818767 ,0.04902107923414425 ,0.9625733955452186  
123.50000000001951,-59.64749541733855,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04904166302569812 ,0.9951773629845502 ,0.2060331348818057 ,54.03247849474785 ,-0.20182871122489582 ,0.04902343128184794 ,0.9625884774121033  
123.52500000001952,-59.64699028819434,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04904401857543477 ,0.9951768781511944 ,0.2060368785588924 ,54.03255468487243 ,-0.20185042401570807 ,0.04902578368951532 ,0.9626035520569287  
123.55000000001952,-59.64648510470747,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04904637448590389 ,0.9951763932171671 ,0.20604062271886597 ,54.03263088508834 ,-0.20187213952199506 ,0.049028136457216744 ,0.9626186194830066  
123.57500000001953,-59.64597986687115,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049048730757176154 ,0.9951759081824414 ,0.20604436736180343 ,54.03270709539724 ,-0.20189385774512772 ,0.04903048958502259 ,0.9626336796936472  
123.60000000001953,-59.645474574678566,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04905108738932225 ,0.9951754230469899 ,0.2060481124877821 ,54.03278331580083 ,-0.20191557868647705 ,0.04903284307300326 ,0.962648732692159  
123.62500000001954,-59.64496922812291,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04905344438241288 ,0.9951749378107859 ,0.20605185809687931 ,54.032859546300784 ,-0.20193730234741436 ,0.04903519692122921 ,0.9626637784818491  
123.65000000001955,-59.644463827197384,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049055801736518835 ,0.9951744524738025 ,0.2060556041891724 ,54.03293578689879 ,-0.20195902872931099 ,0.04903755112977089 ,0.9626788170660232  
123.67500000001955,-59.64395837189517,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04905815945171083 ,0.9951739670360124 ,0.2060593507647387 ,54.033012037596535 ,-0.20198075783353864 ,0.0490399056986988 ,0.962693848447985  
123.70000000001956,-59.64345286220944,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04906051752805971 ,0.9951734814973886 ,0.20606309782365556 ,54.0330882983957 ,-0.2020024896614692 ,0.04904226062808347 ,0.9627088726310371  
123.72500000001956,-59.6429472981334,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04906287596563628 ,0.9951729958579044 ,0.20606684536600045 ,54.03316456929797 ,-0.2020242242144746 ,0.04904461591799544 ,0.9627238896184803  
123.75000000001957,-59.64244167966021,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04906523476451142 ,0.9951725101175322 ,0.20607059339185085 ,54.03324085030505 ,-0.20204596149392715 ,0.0490469715685053 ,0.9627388994136139  
123.77500000001957,-59.64193600678304,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049067593924756014 ,0.9951720242762451 ,0.2060743419012842 ,54.03331714141861 ,-0.20206770150119924 ,0.04904932757968365 ,0.9627539020197358  
123.80000000001958,-59.641430279495076,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04906995344644099 ,0.9951715383340162 ,0.20607809089437806 ,54.03339344264033 ,-0.20208944423766345 ,0.049051683951601144 ,0.962768897440142  
123.82500000001959,-59.64092449778947,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04907231332963727 ,0.9951710522908181 ,0.20608184037120997 ,54.03346975397193 ,-0.20211118970469277 ,0.049054040684328434 ,0.9627838856781273  
123.85000000001959,-59.640418661659396,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04907467357441585 ,0.9951705661466241 ,0.20608559033185758 ,54.033546075415074 ,-0.2021329379036601 ,0.04905639777793622 ,0.9627988667369849  
123.8750000000196,-59.63991277109801,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04907703418084768 ,0.9951700799014066 ,0.2060893407763984 ,54.03362240697146 ,-0.20215468883593882 ,0.049058755232495206 ,0.9628138406200062  
123.9000000000196,-59.639406826098465,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04907939514900386 ,0.9951695935551389 ,0.2060930917049102 ,54.03369874864279 ,-0.20217644250290207 ,0.04906111304807616 ,0.9628288073304813  
123.92500000001961,-59.63890082665392,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04908175647895542 ,0.9951691071077936 ,0.20609684311747062 ,54.03377510043074 ,-0.20219819890592364 ,0.049063471224749855 ,0.9628437668716987  
123.95000000001961,-59.638394772757515,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04908411817077346 ,0.9951686205593435 ,0.20610059501415745 ,54.03385146233701 ,-0.20221995804637732 ,0.0490658297625871 ,0.9628587192469453  
123.97500000001962,-59.63788866440241,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049086480224529085 ,0.9951681339097617 ,0.20610434739504835 ,54.033927834363304 ,-0.20224171992563725 ,0.04906818866165874 ,0.9628736644595066  
124.00000000001963,-59.63738250158174,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04908884264029343 ,0.9951676471590208 ,0.20610810026022114 ,54.0340042165113 ,-0.20226348454507753 ,0.04907054792203563 ,0.9628886025126664  
124.02500000001963,-59.63687628428865,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049091205418137676 ,0.9951671603070936 ,0.2061118536097537 ,54.0340806087827 ,-0.2022852519060726 ,0.04907290754378866 ,0.962903533409707  
124.05000000001964,-59.63637001251627,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04909356855813302 ,0.9951666733539531 ,0.20611560744372381 ,54.034157011179204 ,-0.2023070220099971 ,0.04907526752698875 ,0.9629184571539092  
124.07500000001964,-59.63586368625773,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049095932060350705 ,0.9951661862995719 ,0.2061193617622094 ,54.0342334237025 ,-0.2023287948582259 ,0.04907762787170686 ,0.9629333737485523  
124.10000000001965,-59.63535730550616,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049098295924861986 ,0.9951656991439226 ,0.20612311656528842 ,54.03430984635429 ,-0.2023505704521339 ,0.049079988578013954 ,0.9629482831969138  
124.12500000001965,-59.634850870254695,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04910066015173816 ,0.9951652118869785 ,0.2061268718530388 ,54.03438627913628 ,-0.20237234879309643 ,0.04908234964598105 ,0.9629631855022701  
124.15000000001966,-59.63434438049645,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04910302474105054 ,0.9951647245287117 ,0.20613062762553852 ,54.03446272205015 ,-0.2023941298824889 ,0.04908471107567918 ,0.9629780806678957  
124.17500000001966,-59.633837836224544,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049105389692870455 ,0.9951642370690956 ,0.2061343838828656 ,54.03453917509761 ,-0.20241591372168688 ,0.049087072867179414 ,0.9629929686970636  
124.20000000001967,-59.63333123743209,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04910775500726929 ,0.9951637495081025 ,0.2061381406250981 ,54.03461563828037 ,-0.20243770031206632 ,0.04908943502055283 ,0.9630078495930455  
124.22500000001968,-59.6328245841122,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04911012068431847 ,0.9951632618457052 ,0.20614189785231424 ,54.034692111600116 ,-0.20245948965500313 ,0.04909179753587056 ,0.9630227233591113  
124.25000000001968,-59.632317876257986,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04911248672408941 ,0.9951627740818765 ,0.20614565556459197 ,54.03476859505856 ,-0.20248128175187363 ,0.04909416041320376 ,0.9630375899985295  
124.27500000001969,-59.631811113862554,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049114853126653556 ,0.9951622862165891 ,0.20614941376200951 ,54.03484508865739 ,-0.20250307660405426 ,0.0490965236526236 ,0.963052449514567  
124.3000000000197,-59.631304296919005,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04911721989208241 ,0.9951617982498155 ,0.20615317244464498 ,54.03492159239833 ,-0.20252487421292167 ,0.04909888725420128 ,0.9630673019104893  
124.3250000000197,-59.63079742542043,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04911958702044748 ,0.9951613101815286 ,0.20615693161257675 ,54.03499810628306 ,-0.2025466745798527 ,0.04910125121800804 ,0.9630821471895601  
124.3500000000197,-59.63029049935994,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049121954511820304 ,0.9951608220117011 ,0.20616069126588304 ,54.035074630313304 ,-0.2025684777062243 ,0.049103615544115145 ,0.9630969853550418  
124.37500000001971,-59.629783518730605,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04912432236627248 ,0.9951603337403052 ,0.206164451404642 ,54.03515116449076 ,-0.20259028359341377 ,0.04910598023259388 ,0.9631118164101953  
124.40000000001972,-59.62927648352552,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04912669058387561 ,0.9951598453673142 ,0.20616821202893215 ,54.03522770881713 ,-0.20261209224279855 ,0.049108345283515584 ,0.9631266403582798  
124.42500000001972,-59.62876939373778,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04912905916470133 ,0.9951593568927001 ,0.20617197313883173 ,54.03530426329414 ,-0.20263390365575645 ,0.049110710696951596 ,0.963141457202553  
124.45000000001973,-59.62826224936045,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04913142810882129 ,0.995158868316436 ,0.2061757347344192 ,54.03538082792346 ,-0.20265571783366515 ,0.04911307647297329 ,0.9631562669462711  
124.47500000001973,-59.627755050386625,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049133797416307134 ,0.9951583796384942 ,0.20617949681577286 ,54.03545740270683 ,-0.2026775347779029 ,0.04911544261165208 ,0.9631710695926889  
124.50000000001974,-59.627247796809364,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.049136167087230655 ,0.9951578908588474 ,0.20618325938297133 ,54.035533987645955 ,-0.2026993544898478 ,0.049117809113059394 ,0.9631858651450595  
124.52500000001974,-59.62674048862174,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04913853712166358 ,0.9951574019774682 ,0.20618702243609294 ,54.035610582742535 ,-0.20272117697087838 ,0.0491201759772667 ,0.9632006536066345  
124.55000000001975,-59.626233125816825,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04914090751967767 ,0.9951569129943292 ,0.20619078597521634 ,54.035687187998285 ,-0.20274300222237343 ,0.04912254320434549 ,0.9632154349806641  
124.57500000001976,-59.625725708387684,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.04914327828134474 ,0.995156423909403 ,0.20619455000042008 ,54.035763803414916 ,-0.20276483024571162 ,0.04912491079436729 ,0.9632302092703967  
